#S, Call, Put
2023-03-22	371.978	48.6437	175.597	
2023-03-23	378.935	51.5331	171.53	
2023-03-24	402.469	62.0593	158.525	
2023-03-25	393.716	57.9527	163.172	
2023-03-26	379.362	51.5479	171.122	
2023-03-27	380.455	51.962	170.445	
2023-03-28	387.037	54.7805	166.683	
2023-03-29	397.417	59.4089	160.933	
2023-03-30	394.045	57.807	162.705	
2023-03-31	389.787	55.8295	164.986	
2023-04-01	397.133	59.0994	160.911	
2023-04-02	399.188	59.9868	159.745	
2023-04-03	394.552	57.8005	162.196	
2023-04-04	390.474	55.9025	164.378	
2023-04-05	386.922	54.2664	166.295	
2023-04-06	389.532	55.365	164.785	
2023-04-07	387.445	54.3813	165.889	
2023-04-08	385.797	53.598	166.756	
2023-04-09	383.132	52.3787	168.203	
2023-04-10	392.114	56.2842	163.127	
2023-04-11	392.556	56.4237	162.826	
2023-04-12	393.981	57.0064	161.986	
2023-04-13	394.282	57.0829	161.762	
2023-04-14	398.804	59.0854	159.245	
2023-04-15	406.74	62.728	154.952	
2023-04-16	395.636	57.517	160.847	
2023-04-17	409.485	63.9089	153.391	
2023-04-18	403.394	60.9694	156.544	
2023-04-19	382.185	51.395	168.179	
2023-04-20	377.53	49.357	170.798	
2023-04-21	384.721	52.3744	166.626	
2023-04-22	364.457	43.8974	178.414	
2023-04-23	357.383	41.0828	182.675	
2023-04-24	373.23	47.3389	173.085	
2023-04-25	369.588	45.7931	175.182	
2023-04-26	384.615	52.0376	166.401	
2023-04-27	390.369	54.4977	163.109	
2023-04-28	379.916	49.9087	168.975	
2023-04-29	387.156	52.9662	164.794	
2023-04-30	381.587	50.5041	167.902	
2023-05-01	375.233	47.774	171.527	
2023-05-02	373.749	47.1042	172.342	
2023-05-03	387.348	52.8142	164.455	
2023-05-04	386.265	52.2841	165.009	
2023-05-05	388.161	53.0512	163.881	
2023-05-06	385.918	52.0158	165.09	
2023-05-07	402.195	59.239	156.038	
2023-05-08	413.01	64.2698	150.255	
2023-05-09	413.242	64.3169	150.072	
2023-05-10	425.377	70.2046	143.825	
2023-05-11	420.726	67.8287	146.103	
2023-05-12	439.828	77.4726	136.645	
2023-05-13	433.387	74.0644	139.68	
2023-05-14	425.533	70.0178	143.488	
2023-05-15	433.928	74.2073	139.285	
2023-05-16	438.698	76.6088	136.917	
2023-05-17	433.452	73.8281	139.384	
2023-05-18	443.713	79.1057	134.402	
2023-05-19	439.884	77.0226	136.149	
2023-05-20	444.614	79.4444	133.843	
2023-05-21	441.1	77.5218	135.435	
2023-05-22	436.513	75.0644	137.566	
2023-05-23	450.659	82.4686	130.826	
2023-05-24	434.819	74.0546	138.253	
2023-05-25	424.1	68.5734	143.493	
2023-05-26	428.893	70.9029	141.031	
2023-05-27	424.55	68.6635	143.135	
2023-05-28	423.84	68.245	143.428	
2023-05-29	427.984	70.2441	141.284	
2023-05-30	422.627	67.5128	143.911	
2023-05-31	437.058	74.7291	136.698	
2023-06-01	438.138	75.2879	136.177	
2023-06-02	438.386	75.3476	135.99	
2023-06-03	428.283	70.1241	140.871	
2023-06-04	435.124	73.5273	137.434	
2023-06-05	427.443	69.5683	141.158	
2023-06-06	431.383	71.4836	139.134	
2023-06-07	425.028	68.2313	142.238	
2023-06-08	426.521	68.9057	141.421	
2023-06-09	432.429	71.8088	138.418	
2023-06-10	424.952	67.9916	142.079	
2023-06-11	429.757	70.3219	139.605	
2023-06-12	425.765	68.2595	141.537	
2023-06-13	419.462	65.0995	144.681	
2023-06-14	411.849	61.3904	148.586	
2023-06-15	415.315	62.9705	146.702	
2023-06-16	424.903	67.5624	141.707	
2023-06-17	440.657	75.4833	133.875	
2023-06-18	437.685	73.8751	135.24	
2023-06-19	429.671	69.7315	139.112	
2023-06-20	427.953	68.8038	139.904	
2023-06-21	414.359	62.1191	146.814	
2023-06-22	411.054	60.4931	148.495	
2023-06-23	417.367	63.422	145.113	
2023-06-24	436.536	72.8655	135.388	
2023-06-25	417.995	63.5905	144.655	
2023-06-26	414.696	61.9477	146.313	
2023-06-27	410.821	60.0561	148.297	
2023-06-28	417.088	62.9547	144.93	
2023-06-29	423.441	65.9616	141.586	
2023-06-30	426.98	67.6356	139.722	
2023-07-01	428.163	68.085	138.991	
2023-07-02	416.41	62.2963	144.957	
2023-07-03	408.502	58.5183	149.088	
2023-07-04	415.266	61.6187	145.426	
2023-07-05	421.132	64.3619	142.304	
2023-07-06	416.394	62.0203	144.702	
2023-07-07	397.542	53.3055	154.841	
2023-07-08	396.001	52.5639	155.642	
2023-07-09	391.866	50.7031	157.918	
2023-07-10	384.652	47.5825	162.012	
2023-07-11	394.361	51.6579	156.38	
2023-07-12	397.124	52.8031	154.763	
2023-07-13	400.41	54.1942	152.87	
2023-07-14	389.074	49.1974	159.211	
2023-07-15	385.26	47.5303	161.359	
2023-07-16	378.501	44.6935	165.282	
2023-07-17	375.716	43.5155	166.891	
2023-07-18	374.947	43.1505	167.296	
2023-07-19	368.522	40.5812	171.154	
2023-07-20	372.218	41.9573	168.834	
2023-07-21	386.608	47.7241	160.213	
2023-07-22	391.735	49.831	157.195	
2023-07-23	381.799	45.612	162.913	
2023-07-24	380.625	45.0728	163.548	
2023-07-25	396.517	51.7061	154.291	
2023-07-26	410.368	57.8553	146.59	
2023-07-27	411.111	58.1311	146.125	
2023-07-28	426.627	65.4496	137.929	
2023-07-29	449.772	77.1702	126.506	
2023-07-30	442.821	73.4612	129.749	
2023-07-31	434.774	69.2826	133.619	
2023-08-01	446.612	75.2867	127.787	
2023-08-02	435.958	69.736	132.891	
2023-08-03	433.151	68.2535	134.217	
2023-08-04	441.986	72.6656	129.795	
2023-08-05	437.586	70.3437	131.875	
2023-08-06	431.443	67.1881	134.863	
2023-08-07	430.654	66.7253	135.191	
2023-08-08	420.198	61.5761	140.499	
2023-08-09	425.383	63.9996	137.739	
2023-08-10	416.488	59.6832	142.319	
2023-08-11	429.234	65.7393	135.631	
2023-08-12	430.928	66.5037	134.702	
2023-08-13	428.945	65.4548	135.638	
2023-08-14	444.562	73.2607	127.829	
2023-08-15	447.359	74.6415	126.413	
2023-08-16	464.545	83.7885	118.376	
2023-08-17	468.79	86.0634	116.407	
2023-08-18	478.413	91.4218	112.144	
2023-08-19	488.989	97.4823	107.63	
2023-08-20	477.109	90.5192	112.548	
2023-08-21	472.766	87.9795	114.353	
2023-08-22	483.689	94.1459	109.598	
2023-08-23	473.053	87.9847	114.074	
2023-08-24	460.075	80.731	119.799	
2023-08-25	459.711	80.4568	119.89	
2023-08-26	461.316	81.251	119.081	
2023-08-27	446.389	73.2396	125.998	
2023-08-28	458.426	79.5318	120.254	
2023-08-29	447.359	73.593	125.384	
2023-08-30	458.871	79.6178	119.898	
2023-08-31	462.416	81.4636	118.2	
2023-09-01	457.549	78.8292	120.433	
2023-09-02	454.857	77.3127	121.609	
2023-09-03	461.081	80.5822	118.656	
2023-09-04	467.067	83.7823	115.872	
2023-09-05	467.297	83.8312	115.692	
2023-09-06	466.544	83.3369	115.952	
2023-09-07	455.786	77.4234	120.798	
2023-09-08	444.775	71.5776	125.965	
2023-09-09	450.317	74.3791	123.225	
2023-09-10	457.764	78.2497	119.65	
2023-09-11	454.086	76.2114	121.292	
2023-09-12	446.742	72.2895	124.715	
2023-09-13	455.504	76.8099	120.475	
2023-09-14	458.246	78.1973	119.122	
2023-09-15	469.977	84.5264	113.722	
2023-09-16	465.226	81.8252	115.773	
2023-09-17	460.041	78.9286	118.062	
2023-09-18	461.823	79.8133	117.166	
2023-09-19	445.534	71.1333	124.777	
2023-09-20	454.372	75.6662	120.473	
2023-09-21	448.137	72.3238	123.367	
2023-09-22	443.642	69.9356	125.475	
2023-09-23	440.23	68.1293	127.083	
2023-09-24	441.975	68.9356	126.145	
2023-09-25	436.72	66.221	128.687	
2023-09-26	430.501	63.0879	131.774	
2023-09-27	425.58	60.6449	134.254	
2023-09-28	416.005	56.0923	139.277	
2023-09-29	420.85	58.2652	136.606	
2023-09-30	422.711	59.066	135.548	
2023-10-01	428.221	61.5416	132.515	
2023-10-02	438.827	66.6666	127.036	
2023-10-03	433.646	64.0259	129.578	
2023-10-04	426.927	60.6992	132.971	
2023-10-05	426.815	60.5715	132.957	
2023-10-06	422.894	58.6404	134.949	
2023-10-07	420.688	57.5352	136.051	
2023-10-08	423.384	58.7239	134.545	
2023-10-09	429.055	61.3473	131.498	
2023-10-10	424.202	58.9622	133.967	
2023-10-11	412.629	53.5584	140.138	
2023-10-12	414.232	54.2097	139.188	
2023-10-13	411.547	52.9305	140.595	
2023-10-14	416.416	55.0574	137.855	
2023-10-15	428.34	60.5554	131.43	
2023-10-16	419.203	56.19	136.203	
2023-10-17	402.848	48.8365	145.205	
2023-10-18	410.563	52.1354	140.791	
2023-10-19	402.104	48.3786	145.494	
2023-10-20	392.379	44.2472	151.089	
2023-10-21	396.67	45.9483	148.5	
2023-10-22	398.303	46.5616	147.483	
2023-10-23	392.967	44.2851	150.544	
2023-10-24	401.23	47.6586	145.655	
2023-10-25	397.741	46.1204	147.607	
2023-10-26	396.361	45.4777	148.346	
2023-10-27	396.989	45.6697	147.912	
2023-10-28	385.524	40.9714	154.68	
2023-10-29	403.95	48.4688	143.752	
2023-10-30	411.285	51.5935	139.543	
2023-10-31	407.282	49.7655	141.719	
2023-11-01	403.556	48.159	143.839	
2023-11-02	402.185	47.5049	144.557	
2023-11-03	408.059	49.9605	141.14	
2023-11-04	412.849	51.9972	138.389	
2023-11-05	408.061	49.8176	140.999	
2023-11-06	410.427	50.7808	139.597	
2023-11-07	421.338	55.6192	133.525	
2023-11-08	428.512	58.8959	129.63	
2023-11-09	439.701	64.2389	123.785	
2023-11-10	427.777	58.3955	129.867	
2023-11-11	428.048	58.447	129.649	
2023-11-12	425.104	56.9881	131.135	
2023-11-13	410.272	50.2046	139.185	
2023-11-14	432.528	60.3499	127.076	
2023-11-15	436.298	62.0962	125.053	
2023-11-16	429.115	58.5671	128.709	
2023-11-17	440.565	64.0337	122.727	
2023-11-18	441.897	64.6145	121.977	
2023-11-19	440.164	63.6764	122.773	
2023-11-20	431.104	59.2021	127.361	
2023-11-21	428.145	57.7232	128.842	
2023-11-22	433.764	60.3195	125.821	
2023-11-23	449.149	67.8624	117.979	
2023-11-24	447.551	66.9693	118.685	
2023-11-25	441.931	64.0715	121.409	
2023-11-26	445.258	65.6506	119.663	
2023-11-27	436.803	61.394	123.863	
2023-11-28	425.376	55.8891	129.786	
2023-11-29	437.377	61.5141	123.412	
2023-11-30	429.048	57.4493	127.677	
2023-12-01	428.733	57.1446	127.691	
2023-12-02	426.736	56.1333	128.678	
2023-12-03	417.456	51.8229	133.648	
2023-12-04	421.512	53.5754	131.346	
2023-12-05	407.731	47.4227	138.976	
2023-12-06	404.42	45.9468	140.812	
2023-12-07	401.448	44.6347	142.474	
2023-12-08	394.5	41.7378	146.526	
2023-12-09	396.251	42.3697	145.408	
2023-12-10	401.586	44.4751	142.18	
2023-12-11	399.603	43.5877	143.277	
2023-12-12	402.826	44.8442	141.312	
2023-12-13	414.119	49.5892	134.765	
2023-12-14	414.769	49.7983	134.326	
2023-12-15	426.864	55.1752	127.609	
2023-12-16	416.805	50.5434	133.038	
2023-12-17	430.633	56.7738	125.442	
2023-12-18	433.04	57.83	124.092	
2023-12-19	420.984	52.1779	130.497	
2023-12-20	411.859	48.0771	135.523	
2023-12-21	419.69	51.442	131.058	
2023-12-22	411.688	47.8522	135.471	
2023-12-23	405.445	45.128	138.992	
2023-12-24	389.589	38.6914	148.413	
2023-12-25	390.241	38.873	147.943	
2023-12-26	394.737	40.5577	145.133	
2023-12-27	402.57	43.6411	140.386	
2023-12-28	397.708	41.5956	143.203	
2023-12-29	393.804	39.9765	145.489	
2023-12-30	389.699	38.3141	147.934	
2023-12-31	391.681	39.0074	146.646	
2024-01-01	388.889	37.8649	148.296	
2024-01-02	385	36.3301	150.653	
2024-01-03	382.135	35.2036	152.393	
2024-01-04	390.066	38.1032	147.363	
2024-01-05	395.263	40.048	144.111	
2024-01-06	387.157	36.8601	149.031	
2024-01-07	381.743	34.7882	152.375	
2024-01-08	377.271	33.1148	155.175	
2024-01-09	369.771	30.4538	160.015	
2024-01-10	365.726	29.0417	162.649	
2024-01-11	369.894	30.3665	159.808	
2024-01-12	371.286	30.7737	158.823	
2024-01-13	368.953	29.9217	160.306	
2024-01-14	380.548	33.8798	152.67	
2024-01-15	377.619	32.7692	154.491	
2024-01-16	370.896	30.3816	158.827	
2024-01-17	381.811	34.1297	151.661	
2024-01-18	375.331	31.7684	155.782	
2024-01-19	379.159	33.0442	153.23	
2024-01-20	382.048	34.0088	151.308	
2024-01-21	396.962	39.5506	141.937	
2024-01-22	389.279	36.53	146.6	
2024-01-23	385.285	34.9773	149.044	
2024-01-24	404.227	42.2276	137.353	
2024-01-25	397.871	39.6121	141.095	
2024-01-26	405.185	42.4656	136.636	
2024-01-27	406.351	42.8664	135.872	
2024-01-28	399.294	39.9499	140.013	
2024-01-29	392.807	37.36	143.912	
2024-01-30	389.291	35.9627	146.032	
2024-01-31	397.187	38.8999	141.075	
2024-02-01	404.196	41.6062	136.774	
2024-02-02	405.744	42.1576	135.779	
2024-02-03	402.298	40.6912	137.76	
2024-02-04	402.058	40.5197	137.829	
2024-02-05	398.406	39.0027	139.966	
